itin_id,slug,field,old_value,new_value,pct_change,queryA_value,queryB_value,queries_agree,literal_value_seen,sailing_id,source_url,retrieved_at,status,note
i0004,8n-cococay-west-caribbean-galveston,month_override 2027-08.i,,2098,,2098.43,2098.43,yes,"""price"":{""value"":2098.43}",2027-08-28,https://www.royalcaribbean.com/itinerary/8-night-perfect-day-cococay-west-carib-from-galveston-on-icon-IC08W072?sailDate=2027-10-23&packageCode=IC08W072&groupId=IC08GAL-3243125344&country=USA,2026-08-15T13:18:14,verified,
i0004,8n-cococay-west-caribbean-galveston,month_override 2027-08.b,,2249,,2248.93,2248.93,yes,"""price"":{""value"":2248.93}",2027-08-28,https://www.royalcaribbean.com/itinerary/8-night-perfect-day-cococay-west-carib-from-galveston-on-icon-IC08W072?sailDate=2027-10-23&packageCode=IC08W072&groupId=IC08GAL-3243125344&country=USA,2026-08-15T13:18:14,verified,
i0004,8n-cococay-west-caribbean-galveston,month_override 2027-09.i,,1828,,1828.46,1828.46,yes,"""price"":{""value"":1828.46}",2027-09-11;2027-09-25,https://www.royalcaribbean.com/itinerary/8-night-perfect-day-cococay-west-carib-from-galveston-on-icon-IC08W072?sailDate=2027-10-23&packageCode=IC08W072&groupId=IC08GAL-3243125344&country=USA,2026-08-15T13:18:14,verified,
i0004,8n-cococay-west-caribbean-galveston,month_override 2027-09.b,,1979,,1978.96,1978.96,yes,"""price"":{""value"":1978.96}",2027-09-11;2027-09-25,https://www.royalcaribbean.com/itinerary/8-night-perfect-day-cococay-west-carib-from-galveston-on-icon-IC08W072?sailDate=2027-10-23&packageCode=IC08W072&groupId=IC08GAL-3243125344&country=USA,2026-08-15T13:18:14,verified,
i0004,8n-cococay-west-caribbean-galveston,month_override 2027-10.i,,1898,,1898.46,1898.46,yes,"""price"":{""value"":1898.46}",2027-10-09;2027-10-23,https://www.royalcaribbean.com/itinerary/8-night-perfect-day-cococay-west-carib-from-galveston-on-icon-IC08W072?sailDate=2027-10-23&packageCode=IC08W072&groupId=IC08GAL-3243125344&country=USA,2026-08-15T13:18:14,verified,
i0004,8n-cococay-west-caribbean-galveston,month_override 2027-10.b,,2049,,2048.96,2048.96,yes,"""price"":{""value"":2048.96}",2027-10-09;2027-10-23,https://www.royalcaribbean.com/itinerary/8-night-perfect-day-cococay-west-carib-from-galveston-on-icon-IC08W072?sailDate=2027-10-23&packageCode=IC08W072&groupId=IC08GAL-3243125344&country=USA,2026-08-15T13:18:14,verified,
i0004,8n-cococay-west-caribbean-galveston,month_override 2027-11.i,,1898,,1898.14,1898.14,yes,"""price"":{""value"":1898.14}",2027-11-06,https://www.royalcaribbean.com/itinerary/8-night-perfect-day-cococay-west-carib-from-galveston-on-icon-IC08W072?sailDate=2027-10-23&packageCode=IC08W072&groupId=IC08GAL-3243125344&country=USA,2026-08-15T13:18:14,verified,
i0004,8n-cococay-west-caribbean-galveston,month_override 2027-11.b,,2049,,2049.14,2049.14,yes,"""price"":{""value"":2049.14}",2027-11-06,https://www.royalcaribbean.com/itinerary/8-night-perfect-day-cococay-west-carib-from-galveston-on-icon-IC08W072?sailDate=2027-10-23&packageCode=IC08W072&groupId=IC08GAL-3243125344&country=USA,2026-08-15T13:18:14,verified,
i0005,5n-west-caribbean-mariner-galveston,price_interior,369,399,+8.1%,398.94,398.94,yes,"""price"":{""value"":398.94}",2026-09 floor (4 sailings),https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-mariner-MA05W679?sailDate=2026-09-14&packageCode=MA05W679&groupId=MA05GAL-2956042404&country=USA,2026-08-15T13:18:14,verified,
i0005,5n-west-caribbean-mariner-galveston,price_balcony,519,549,+5.8%,548.94,548.94,yes,"""price"":{""value"":548.94}",2026-09 floor (4 sailings),https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-mariner-MA05W679?sailDate=2026-09-14&packageCode=MA05W679&groupId=MA05GAL-2956042404&country=USA,2026-08-15T13:18:14,verified,
i0005,5n-west-caribbean-mariner-galveston,month_override 2026-08.i,,449,,448.94,448.94,yes,"""price"":{""value"":448.94}",2026-08-17;2026-08-31,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-mariner-MA05W679?sailDate=2026-09-14&packageCode=MA05W679&groupId=MA05GAL-2956042404&country=USA,2026-08-15T13:18:14,verified,
i0005,5n-west-caribbean-mariner-galveston,month_override 2026-08.b,,868,,868.44,868.44,yes,"""price"":{""value"":868.44}",2026-08-17;2026-08-31,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-mariner-MA05W679?sailDate=2026-09-14&packageCode=MA05W679&groupId=MA05GAL-2956042404&country=USA,2026-08-15T13:18:14,verified,
i0005,5n-west-caribbean-mariner-galveston,month_override 2026-09.i,,399,,398.94,398.94,yes,"""price"":{""value"":398.94}",2026-09-05;2026-09-14;2026-09-19;2026-09-28,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-mariner-MA05W679?sailDate=2026-09-14&packageCode=MA05W679&groupId=MA05GAL-2956042404&country=USA,2026-08-15T13:18:14,verified,
i0005,5n-west-caribbean-mariner-galveston,month_override 2026-09.b,,549,,548.94,548.94,yes,"""price"":{""value"":548.94}",2026-09-05;2026-09-14;2026-09-19;2026-09-28,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-mariner-MA05W679?sailDate=2026-09-14&packageCode=MA05W679&groupId=MA05GAL-2956042404&country=USA,2026-08-15T13:18:14,verified,
i0005,5n-west-caribbean-mariner-galveston,month_override 2026-10.i,,469,,468.62,468.62,yes,"""price"":{""value"":468.62}",2026-10-03;2026-10-12;2026-10-17,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-mariner-MA05W679?sailDate=2026-09-14&packageCode=MA05W679&groupId=MA05GAL-2956042404&country=USA,2026-08-15T13:18:14,verified,
i0005,5n-west-caribbean-mariner-galveston,month_override 2026-10.b,,836,,836.14,836.14,yes,"""price"":{""value"":836.14}",2026-10-03;2026-10-12;2026-10-17,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-mariner-MA05W679?sailDate=2026-09-14&packageCode=MA05W679&groupId=MA05GAL-2956042404&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,price_interior,452,439,-2.9%,439.06,439.06,yes,"""price"":{""value"":439.06}",2026-10 floor (1 sailings),https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,price_balcony,648,596,-8.0%,595.59,595.59,yes,"""price"":{""value"":595.59}",2027-01 floor (4 sailings),https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2026-10.i,,439,,439.06,439.06,yes,"""price"":{""value"":439.06}",2026-10-31,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2026-10.b,,670,,669.56,669.56,yes,"""price"":{""value"":669.56}",2026-10-31,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2026-11.i,,479,,479.06,479.06,yes,"""price"":{""value"":479.06}",2026-11-09;2026-11-14;2026-11-23;2026-11-28,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2026-11.b,,698,,698.06,698.06,yes,"""price"":{""value"":698.06}",2026-11-09;2026-11-14;2026-11-23;2026-11-28,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2026-12.i,,470,,469.56,469.56,yes,"""price"":{""value"":469.56}",2026-12-07;2026-12-12;2026-12-26,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2026-12.b,,765,,764.56,764.56,yes,"""price"":{""value"":764.56}",2026-12-07;2026-12-12;2026-12-26,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-01.i,,469,,468.94,468.94,yes,"""price"":{""value"":468.94}",2027-01-04;2027-01-09;2027-01-18;2027-01-23,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-01.b,,596,,595.59,595.59,yes,"""price"":{""value"":595.59}",2027-01-04;2027-01-09;2027-01-18;2027-01-23,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-02.i,,477,,477.09,477.09,yes,"""price"":{""value"":477.09}",2027-02-01;2027-02-06;2027-02-15;2027-02-20,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-02.b,,721,,721.09,721.09,yes,"""price"":{""value"":721.09}",2027-02-01;2027-02-06;2027-02-15;2027-02-20,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-03.i,,508,,508.09,508.09,yes,"""price"":{""value"":508.09}",2027-03-01;2027-03-06;2027-03-15;2027-03-20;2027-03-29,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-03.b,,704,,704.09,704.09,yes,"""price"":{""value"":704.09}",2027-03-01;2027-03-06;2027-03-15;2027-03-20;2027-03-29,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-04.i,,525,,525.44,525.44,yes,"""price"":{""value"":525.44}",2027-04-03;2027-04-12;2027-04-17;2027-04-26,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-04.b,,898,,897.94,897.94,yes,"""price"":{""value"":897.94}",2027-04-03;2027-04-12;2027-04-17;2027-04-26,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-05.i,,643,,642.6,642.6,yes,"""price"":{""value"":642.6}",2027-05-01;2027-05-10;2027-05-15;2027-05-24;2027-05-29,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-05.b,,840,,839.51,839.51,yes,"""price"":{""value"":839.51}",2027-05-01;2027-05-10;2027-05-15;2027-05-24;2027-05-29,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-06.i,,830,,829.6,829.6,yes,"""price"":{""value"":829.6}",2027-06-07;2027-06-12;2027-06-21;2027-06-26,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-06.b,,1077,,1076.6,1076.6,yes,"""price"":{""value"":1076.6}",2027-06-07;2027-06-12;2027-06-21;2027-06-26,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-07.i,,813,,812.79,812.79,yes,"""price"":{""value"":812.79}",2027-07-05;2027-07-10;2027-07-19;2027-07-24,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-07.b,,1010,,1010.4,1010.4,yes,"""price"":{""value"":1010.4}",2027-07-05;2027-07-10;2027-07-19;2027-07-24,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-08.i,,479,,479.28,479.28,yes,"""price"":{""value"":479.28}",2027-08-02;2027-08-07;2027-08-21;2027-08-30,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-08.b,,730,,729.78,729.78,yes,"""price"":{""value"":729.78}",2027-08-02;2027-08-07;2027-08-21;2027-08-30,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-09.i,,473,,473.24,473.24,yes,"""price"":{""value"":473.24}",2027-09-04;2027-09-13;2027-09-18;2027-09-27,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-09.b,,723,,723.24,723.24,yes,"""price"":{""value"":723.24}",2027-09-04;2027-09-13;2027-09-18;2027-09-27,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-10.i,,473,,473.08,473.08,yes,"""price"":{""value"":473.08}",2027-10-02;2027-10-11;2027-10-16;2027-10-25;2027-10-30,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-10.b,,756,,755.74,755.74,yes,"""price"":{""value"":755.74}",2027-10-02;2027-10-11;2027-10-16;2027-10-25;2027-10-30,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-11.i,,472,,472.33,472.33,yes,"""price"":{""value"":472.33}",2027-11-08;2027-11-13;2027-11-22;2027-11-27,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-11.b,,722,,722.33,722.33,yes,"""price"":{""value"":722.33}",2027-11-08;2027-11-13;2027-11-22;2027-11-27,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-12.i,,472,,472.33,472.33,yes,"""price"":{""value"":472.33}",2027-12-06;2027-12-11,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2027-12.b,,722,,722.33,722.33,yes,"""price"":{""value"":722.33}",2027-12-06;2027-12-11,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2028-01.i,,474,,473.95,473.95,yes,"""price"":{""value"":473.95}",2028-01-03;2028-01-08;2028-01-17;2028-01-22,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2028-01.b,,724,,723.95,723.95,yes,"""price"":{""value"":723.95}",2028-01-03;2028-01-08;2028-01-17;2028-01-22,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2028-02.i,,578,,577.96,577.96,yes,"""price"":{""value"":577.96}",2028-02-14;2028-02-19;2028-02-28,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2028-02.b,,881,,880.96,880.96,yes,"""price"":{""value"":880.96}",2028-02-14;2028-02-19;2028-02-28,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2028-03.i,,668,,668.46,668.46,yes,"""price"":{""value"":668.46}",2028-03-04;2028-03-13;2028-03-18;2028-03-27,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2028-03.b,,941,,940.96,940.96,yes,"""price"":{""value"":940.96}",2028-03-04;2028-03-13;2028-03-18;2028-03-27,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2028-04.i,,621,,620.91,620.91,yes,"""price"":{""value"":620.91}",2028-04-01;2028-04-10,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0006,5n-west-caribbean-liberty-galveston,month_override 2028-04.b,,903,,903.41,903.41,yes,"""price"":{""value"":903.41}",2028-04-01;2028-04-10,https://www.royalcaribbean.com/itinerary/5-night-western-caribbean-cruise-from-galveston-on-liberty-LB05W648?sailDate=2026-12-07&packageCode=LB05W648&groupId=LB05GAL-2956042566&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,price_interior,449,449,+0.0%,448.55,448.55,yes,"""price"":{""value"":448.55}",2027-09 floor (2 sailings),https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,price_balcony,699,699,+0.0%,699.05,699.05,yes,"""price"":{""value"":699.05}",2027-09 floor (2 sailings),https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2026-11.i,,598,,597.59,597.59,yes,"""price"":{""value"":597.59}",2026-11-05;2026-11-19,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
i0007,4n-west-caribbean-liberty-galveston,month_override 2026-11.b,,756,,756.09,756.09,yes,"""price"":{""value"":756.09}",2026-11-05;2026-11-19,https://www.royalcaribbean.com/itinerary/4-night-western-caribbean-cruise-from-galveston-on-liberty-LB04W201?sailDate=2026-11-05&packageCode=LB04W201&groupId=LB04GAL-597171099&country=USA,2026-08-15T13:18:14,verified,
