itin_id,field,old_value,new_value,source_url,retrieved_at,literal_value_seen,confirm_source_url,confirm_retrieved_at,confirm_result,cache_files
i0005,price_balcony,644,708,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 708.37 USD (2026-09, lowest of 12 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:MA"" pagination:{count:100,skip:0}",2026-08-02T13:07:48+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-MA.json
i0005,month_price_overrides,2026-08:i444|2026-09:b704|2026-10:i418|b768,2026-08:i514|b778|2026-09:i379|b708|2026-10:i418|b768,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId MA05GAL-2956042404, 12 upcoming sailings 2026-08-03..2026-10-17; per-month minima: 2026-08 INTERIOR=513.94 BALCONY=778.44; 2026-09 INTERIOR=378.94 BALCONY=708.37; 2026-10 INTERIOR=418.12 BALCONY=768.12","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:MA"" pagination:{count:100,skip:0}",2026-08-02T13:07:48+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-MA.json
i0005,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:MA"" pagination:{count:100,skip:0}",2026-08-02T13:07:48+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-MA.json
i0006,price_interior,418,443,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 443.35 USD (2026-12, lowest of 70 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0006,month_price_overrides,2026-10:i427|b673|2026-11:i469|b723|2026-12:b691|2027-01:i463|2027-02:i461|b726|2027-03:i573|b809|2027-04:i525|b868|2027-05:i643|b840|2027-06:i816|b1077|2027-07:i813|b1010|2027-08:i542|b830|2027-09:i536|b823|2027-10:i536|b836|2027-11:i535|b822|2027-12:i521|b822|2028-01:i536|b824|2028-02:i640|b981|2028-03:i731|b1041|2028-04:i683|b1003,2026-10:i452|b698|2026-11:i472|b675|2026-12:i443|b716|2027-01:i463|b648|2027-02:i461|b726|2027-03:i573|b809|2027-04:i525|b868|2027-05:i643|b840|2027-06:i816|b1077|2027-07:i813|b1010|2027-08:i479|b730|2027-09:i473|b723|2027-10:i473|b736|2027-11:i472|b722|2027-12:i459|b722|2028-01:i474|b724|2028-02:i578|b881|2028-03:i668|b941|2028-04:i621|b903,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId LB05GAL-2956042566, 70 upcoming sailings 2026-10-31..2028-04-10; per-month minima: 2026-10 INTERIOR=451.56 BALCONY=698.06; 2026-11 INTERIOR=471.56 BALCONY=674.56; 2026-12 INTERIOR=443.35 BALCONY=715.85; 2027-01 INTERIOR=463.09 BALCONY=647.59; 2027-02 INTERIOR=460.93 BALCONY=726.43; 2027-03 INTERIOR=573.09 BALCONY=808.59; 2027-04 INTERIOR=525.44 BALCONY=867.94; 2027-05 INTERIOR=642.6 BALCONY=839.51; 2027-06 INTERIOR=815.51 BALCONY=1076.6; 2027-07 INTERIOR=812.79 BALCONY=1010.4; 2027-08 INTERIOR=479.28 BALCONY=729.78; 2027-09 INTERIOR=473.24 BALCONY=723.24; 2027-10 INTERIOR=473.08 BALCONY=735.74; 2027-11 INTERIOR=472.33 BALCONY=722.33; 2027-12 INTERIOR=458.95 BALCONY=722.33; 2028-01 INTERIOR=473.95 BALCONY=723.95; 2028-02 INTERIOR=577.96 BALCONY=880.96; 2028-03 INTERIOR=668.46 BALCONY=940.96; 2028-04 INTERIOR=620.91 BALCONY=903.41","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0006,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0007,price_interior,482,449,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 448.55 USD (2027-09, lowest of 39 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0007,price_balcony,719,699,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 699.05 USD (2027-09, lowest of 39 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0007,month_price_overrides,2026-11:b796|2026-12:i536|b831|2027-01:i605|2027-02:i554|b759|2027-03:i524|b807|2027-04:i556|b874|2027-05:i605|b839|2027-06:i721|b966|2027-07:i699|b914|2027-08:i532|b820|2027-09:i511|b799|2027-10:i511|b799|2027-11:i512|b800|2027-12:i512|b800|2028-01:i512|b800|2028-02:i624|b974|2028-03:i634|b995|2028-04:i655|b1021,2026-11:i507|b740|2026-12:i561|b856|2027-01:i605|b719|2027-02:i554|b759|2027-03:i524|b807|2027-04:i556|b874|2027-05:i605|b839|2027-06:i721|b966|2027-07:i699|b914|2027-08:i469|b720|2027-09:i449|b699|2027-10:i449|b699|2027-11:i450|b700|2027-12:i450|b700|2028-01:i450|b700|2028-02:i562|b874|2028-03:i572|b895|2028-04:i592|b921,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId LB04GAL-597171099, 39 upcoming sailings 2026-11-05..2028-04-06; per-month minima: 2026-11 INTERIOR=506.59 BALCONY=739.99; 2026-12 INTERIOR=561.12 BALCONY=856.12; 2027-01 INTERIOR=604.76 BALCONY=719.26; 2027-02 INTERIOR=553.76 BALCONY=759.26; 2027-03 INTERIOR=523.76 BALCONY=806.76; 2027-04 INTERIOR=555.81 BALCONY=874.31; 2027-05 INTERIOR=604.81 BALCONY=839.31; 2027-06 INTERIOR=720.81 BALCONY=966.31; 2027-07 INTERIOR=699.26 BALCONY=913.76; 2027-08 INTERIOR=469.05 BALCONY=720.05; 2027-09 INTERIOR=448.55 BALCONY=699.05; 2027-10 INTERIOR=448.55 BALCONY=699.05; 2027-11 INTERIOR=449.5 BALCONY=700; 2027-12 INTERIOR=449.5 BALCONY=700; 2028-01 INTERIOR=449.5 BALCONY=700; 2028-02 INTERIOR=561.78 BALCONY=874.28; 2028-03 INTERIOR=571.78 BALCONY=894.78; 2028-04 INTERIOR=592.28 BALCONY=921.28","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0007,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:LB"" pagination:{count:100,skip:0}",2026-08-02T13:08:01+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-LB.json
i0008,price_interior,459,484,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 484.48 USD (2026-10, lowest of 7 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:MA"" pagination:{count:100,skip:0}",2026-08-02T13:07:48+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-MA.json
i0008,price_balcony,707,732,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 732.48 USD (2026-10, lowest of 7 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:MA"" pagination:{count:100,skip:0}",2026-08-02T13:07:48+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-MA.json
i0008,month_price_overrides,2026-08:i644|b844|2026-09:i624|b1021,2026-08:i861|b921|2026-09:i649|b849|2026-10:i484|b732,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId MA04GAL-597171001, 7 upcoming sailings 2026-08-13..2026-10-26; per-month minima: 2026-08 INTERIOR=860.64 BALCONY=920.64; 2026-09 INTERIOR=648.93 BALCONY=848.97; 2026-10 INTERIOR=484.48 BALCONY=732.48","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:MA"" pagination:{count:100,skip:0}",2026-08-02T13:07:48+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-MA.json
i0008,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:MA"" pagination:{count:100,skip:0}",2026-08-02T13:07:48+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-MA.json
i0008,notes,"Verified 2026-07-29 royalcaribbean.com cruise search data (pkg MA04W207, 7 sailings); single call at Cozumel; quad occupancy not shown; HOLD: fare unstable at source - 2026-08 interior floor returned three different values in three official fetches (590.14 on 2026-07-29 11:33, 750.64 on 2026-07-29 18:18, 644.14 on 2026-07-30 16:00, the last confirmed twice same day). Today's stored values are verified at source, but this package reprices day to day; qa to arbitrate before it renders under a paid ad.","Verified 2026-07-29 royalcaribbean.com cruise search data (pkg MA04W207, 7 sailings); single call at Cozumel; quad occupancy not shown; HOLD: fare unstable at source - 2026-08 interior floor has returned four different values in four official fetches (590.14 on 2026-07-29 11:33, 750.64 on 2026-07-29 18:18, 644.14 on 2026-07-30 16:00, 860.64 on 2026-08-02 12:55 and again on the independent 13:07 ship:MA confirmation). 2026-08-02 re-test: the two fetches AGREE to the cent, but 860.64 is +33.6% on the last confirmed 644.14 in three days, and on the 2026-08-27 sailing the interior fare (860.64) now sits ABOVE that sailing's ocean-view fare (800.64), which is internally inconsistent at the source. Not close enough to clear; marker kept, so the sailing publishes and the number is withheld. Stored values are verified at source today.","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"2026-08 INTERIOR minimum 860.64 USD (sailing 2026-08-27, code MA04W206); same sailing OUTSIDE 800.64 USD","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:MA"" pagination:{count:100,skip:0}",2026-08-02T13:07:48+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-MA.json
i0009,price_interior,652,591,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 591 USD (2027-05, lowest of 12 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0009,price_balcony,806,756,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 756.01 USD (2026-10, lowest of 12 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0009,month_price_overrides,2026-08:b1118|2026-09:i679|b849|2026-10:i718|2027-05:b864|2027-06:i962|b1134|2027-07:i921|b1094,2026-08:b979|2026-09:i654|b809|2026-10:i693|b756|2027-05:i591|b779|2027-06:i962|b1134|2027-07:i921|b1094,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId SY06GAL-1251154330, 12 upcoming sailings 2026-08-09..2027-07-25; per-month minima: 2026-08 INTERIOR=none offered BALCONY=978.84; 2026-09 INTERIOR=654.47 BALCONY=808.78; 2026-10 INTERIOR=692.51 BALCONY=756.01; 2027-05 INTERIOR=591 BALCONY=778.5; 2027-06 INTERIOR=961.5 BALCONY=1133.5; 2027-07 INTERIOR=921 BALCONY=1093.5","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0009,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0010,price_interior,679,664,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 664.4 USD (2026-11, lowest of 28 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0010,price_balcony,788,714,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 713.62 USD (2026-11, lowest of 28 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0010,month_price_overrides,2026-11:i707|b793|2026-12:i725|b847|2027-01:i686|2027-02:i765|b908|2027-03:i844|b967|2027-04:i808|b1001,2026-10:i679|b738|2026-11:i664|b714|2026-12:i700|b797|2027-01:i686|b788|2027-02:i765|b891|2027-03:i844|b965|2027-04:i808|b1001,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"groupId SY07GAL-3851841824, 28 upcoming sailings 2026-10-18..2027-04-25; per-month minima: 2026-10 INTERIOR=678.82 BALCONY=737.8; 2026-11 INTERIOR=664.4 BALCONY=713.62; 2026-12 INTERIOR=699.9 BALCONY=796.9; 2027-01 INTERIOR=685.98 BALCONY=787.98; 2027-02 INTERIOR=765.44 BALCONY=890.94; 2027-03 INTERIOR=844.42 BALCONY=965.42; 2027-04 INTERIOR=807.93 BALCONY=1001.43","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0010,date_checked,2026-07-30,2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,retrieved from https://www.royalcaribbean.com/graph on 2026-08-02,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0011,price_interior,799,774,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass INTERIOR price.value 773.57 USD (2026-09, lowest of 3 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
i0011,price_balcony,849,854,"https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""departurePort:GAL"" pagination:{count:50,skip:0}",2026-08-02T12:55:21+05:30,"stateroomClass BALCONY price.value 853.57 USD (2026-09, lowest of 3 upcoming sailings)","https://www.royalcaribbean.com/graph | POST cruiseSearch filters:""ship:SY"" pagination:{count:100,skip:0}",2026-08-02T13:08:13+05:30,agrees to the cent,lp-system/out/cache/2026-08-02/graph-departurePort-GAL.json; lp-system/out/cache/2026-08-02/graph-confirm-ship-SY.json
